id,budget,production_companies,production_countries,revenue,spoken_languages,genres,runtime,tagline,crew,cast-name
956704,0,['Hylife Entertainment'],['India'],0,['Telugu'],"['Action', 'Comedy']",133,Comedy.. Chaos..Confusion,"{'Director': 'Uday Bommisetty', 'Writer': 'Uday Bommisetty', 'Original Music Composer': 'Chaitan Bharadwaj', 'Choreographer': 'Vijay Polaki', 'Editor': 'Karthika Srinivas', 'Fight Choreographer': 'Wing Chun Anji', 'Production Design': 'Kiran Mamidi', 'Executive Producer': 'Anurag Parvathaneni', 'Costume Designer': 'Poojita Tadikonda', 'Public Relations': 'GSK Media Kumar', 'Producer': 'Vamsi Karumanchi', 'Publicist': 'Design ID Sudhir', 'Director of Photography': 'Aditya Javvadi'}","['Anand Deverakonda', 'Pragati Srivastava', 'Nayan Sarika', 'Vennela Kishore', 'Satyam Rajesh', 'Raj Arjun', 'Krishna Chaitanya', 'Jabardasth Emmanuel', 'Prince Yawar']"
1279174,0,[],['United States of America'],0,['English'],"['Horror', 'Comedy', 'Thriller']",13,,"{'Director': 'Roxy Sorkin', 'Writer': 'Roxy Sorkin', 'Editor': 'Anjoum Agrama', 'Executive Producer': 'Will Noyce', 'Producer': 'Chelsea Eisen', 'Cinematography': 'Shane Bagwell', 'Original Music Composer': 'Isaac Freidenberg'}","['Roxy Sorkin', 'Lily Rosenthal', 'Miles Fowler', 'Buck Andrews', 'Leaf Lieber', 'Miles Elliotm']"
1273894,0,[],[],0,[],[],0,,{},[]
1238440,0,[],[],0,[],"['Drama', 'Comedy', 'Thriller']",0,,"{'Director': 'Adam Stewart', 'Sound Director': 'Kiera Bogachev', 'Writer': 'Adam Stewart'}","['Ethan Kerr', 'Reese Hannah', 'Aaron Hannah', 'Benjamin England']"
1205386,0,['GAGA Corporation'],['Japan'],0,['Japanese'],['Drama'],135,,"{'Director': 'Izuru Narushima', 'Original Story': 'Sonoko Machida', 'Screenplay': 'Yukari Tatsui', 'Executive Producer': 'Tatsumi Yoda', 'Cinematography': 'Daisuke Soma'}","['Hana Sugisaki', 'Jun Shison', 'Hio Miyazawa', 'Karin Ono', 'Kimiko Yo', 'Mitsuko Baisho', 'Daichi Kaneko', 'Nanase Nishino', 'Sei Matobu', 'Nobue Iketani', 'Kuwana Tori']"
1290273,0,"['Treasure Entertainment', 'Fís Éireann/Screen Ireland']",['Ireland'],0,['English'],[],92,,"{'Director': 'Eva Birthistle', 'Producer': 'Claire McCaughley'}","['Hazel Doupe', 'Clare Dunne', 'Peter Coonan']"
1281995,0,[],['United States of America'],0,['English'],['Animation'],9,,{'Director': 'Mickey Duzyj'},[]
1259400,0,['Fuzzy Raspberry'],['United States of America'],0,['English'],['Drama'],12,"""I just let it happen.""","{'Director': 'Riley Meadows', 'Camera Operator': 'Riley Meadows', 'Writer': 'Riley Meadows', 'Executive Producer': 'Riley Meadows', 'Producer': 'Jake Snow', 'Cinematography': 'Riley Meadows', 'Editor': 'Riley Meadows', 'Music Supervisor': 'Riley Meadows'}",['Riley Meadows']
1281544,0,['榆林黄土文源电影制片有限公司'],['China'],0,[],['Drama'],0,,{'Director': '冯嘉龙'},"['田占林', '郭涵宇', '刘凡', '张振荣', '刘佳辉']"
772511,0,[],['Mexico'],0,['Spanish'],[],103,,"{'Director': 'Isabel Cristina Fregoso', 'Writer': 'Isabel Cristina Fregoso'}",[]
1293767,0,[],['Brazil'],0,['Portuguese'],['Documentary'],0,,"{'Director': 'Murilo Salles', 'Producer': 'Murilo Salles', 'Sound': 'João Paulo Lacerda', 'Editor': 'Pedro Rossi', 'Art Direction': 'MIna Quental', 'Cinematography': 'Jorge Bernardo'}","['Rodrigo Mercadante', 'Dora de Assis', 'Dora Freind']"
1275262,0,[],['Germany'],0,[],['Documentary'],0,,{'Director': 'Joana Georgi'},[]
1291314,0,[],[],0,['Portuguese'],[],72,,"{'Director': 'Guilherme Martins', 'Writer': 'Guilherme Martins', 'Producer': 'Bruna Epiphanio', 'Editor': 'Eduardo Liron'}",[]
1297426,0,[],['Brazil'],0,['Portuguese'],['Thriller'],86,,"{'Director': 'Mauro Carvalho', 'Screenplay': 'Mauro Carvalho', 'Director of Photography': 'Mauro Carvalho'}","['Sérgio Harger', 'Johnny Alcântara', 'Juliana Zancanaro', 'João Victor Cury', 'Patrick Cotrim', 'Aline Monteiro', 'PH Mendes']"
1282028,0,[],['Canada'],0,['French'],['Documentary'],75,,{'Director': 'Loïc Darses'},[]
1138885,0,['Kompas Gramedia Studio'],['Indonesia'],0,['Indonesian'],"['Drama', 'Comedy']",99,Karena Mimpi Kita Tak Selalu Sama,"{'Director': 'Indra Gunawan', 'Writer': 'Cassandra Massardi', 'Producer': 'Benny Rahmadani', 'Director of Photography': 'Rama Hermawan', 'Editor': 'Lilik Subagyo', 'Sound Designer': 'Afnan Resandhi', 'Music': 'Indra Q', 'Sound Recordist': 'Tommy RV Lesar', 'Art Direction': 'T. Moty D. Setyanto', 'Makeup & Hair': 'Nuri Kalma', 'Costume Designer': 'Nuri Kalma', 'Executive Producer': 'Kartika Cassandra', 'Creative Producer': 'Sandy Patria', 'Associate Producer': 'Husni Ramdan', 'Line Producer': 'Nova Teguh', 'Casting Director': 'Fahmi Agelan'}","['Aisyah Aqilah', 'Raisya Bawazier', 'Novia Bachmid', 'Oka Antara', 'Boah Sartika', 'Chloe Abigail Tjoa', 'Azela Putri', 'Eistevanya Alexandra', 'Blessy Tangel', 'Lana Victoria Zamhur', 'Qayla Aisha', 'Said Bajuri', 'Atalla Bellard', 'Rahmet Ababil', 'Didi Roa', 'Tante Lala', 'Jenda Muthe', 'Attala Rafid', 'Verdi Solaiman', 'Joe P Project', 'Unang ""Bagito""', 'Patty Sandya']"
1284418,0,['Bahane Yapım'],['Turkey'],0,['Turkish'],['Drama'],0,,{'Director': 'Barış Başar'},"['Altan Erkekli', 'Sevinç Erbulak', 'Bahar Şahin', 'Hayat Van Eck', 'Barış Başar', 'Ünal Yeter', 'Burcu Altın', 'Bora Kırkım']"
1292376,0,[],['France'],0,['French'],['Documentary'],52,,{'Director': 'Brice Vincent'},[]
1296505,0,[],[],0,[],[],0,,{},[]
1296909,0,['Safetyfirst Production'],['Thailand'],0,[],['Drama'],0,,"{'Director': 'Poramat Promtu', 'Editor': 'Sornphet Wutthikornchaisakul', 'Producer': 'Papangkorn Kosol'}",[]
1296701,0,[],[],0,[],[],80,,{'Director': 'Wendy Champagne'},[]
1261856,0,[],['United States of America'],0,['English'],"['Drama', 'Fantasy']",71,,"{'Director': 'Brandon Colvin', 'Writer': 'Brandon Colvin', 'Producer': 'Pisie Hochheim', 'Cinematography': 'Cody Duncum', 'Editor': 'Brandon Colvin', 'Sound Mixer': 'Caleb Peyman', 'Sound Recordist': 'Hannah Gross'}","['Yumna Jane', 'Sanam Erfani', 'Micah Juman', 'Larry Ratliff', 'Brandon Colvin']"
866124,0,[],[],0,['Spanish'],['Drama'],0,,"{'Director': 'Guillermo Navarro', 'Writer': 'Guillermo Navarro', 'Producer': 'Guillermo Navarro', 'Editor': 'Paula Rupolo', 'Director of Photography': 'Nicolas Coledani', 'Music': 'Damián Mahier', 'Art Direction': 'Diego de Souza'}","['Eleonora Wexler', 'Vanesa González', 'Antonella Ferrari', 'Pablo Pinto', 'Pablo Tolosa', 'Mariano Bertolini']"
1250337,0,[],['Russia'],0,['Russian'],['Documentary'],52,,"{'Director': 'Ilya Tsyganov', 'Producer': 'Дарья Петрова', 'Writer': 'Али Узденов', 'Camera Operator': 'Максим Подосинников'}","['Nikolay Drozdov', 'Konstantin Khabenskiy']"
1294281,0,[],[],0,['English'],[],50,It's just down the block,"{'Director': 'Jordan Hidalgo', 'Writer': 'Josh Bonzie', 'Producer': 'Shannon Sears-Rivera'}","['Josh Bonzie', 'John Ford-Dunker', 'Sumi Yu', 'Kim Fischer', 'Amber Janea', 'Austin Cassel']"
1248951,0,"['Monumental Pictures', 'KION', 'Вселенная Кино (RU)', 'Gorky Film Studios']",['Russia'],0,['Russian'],"['Comedy', 'Music']",105,,"{'Director': 'Nikita Abdulov', 'Producer': 'Igor Mishin', 'Music Producer': 'Igor Matvienko', 'Writer': 'Andrey Nikiforov', 'Director of Photography': 'Andrey Gurkin', 'Production Design': 'Anna Strelnikova', 'Costume Design': 'Nadezhda Zenkova', 'Makeup Artist': 'Alevtina Kapranova'}","['Agata Mutsenietse', 'Anna Peskova', 'Olga Sukhorukova', 'Roman Mayakin', 'Roman Kurtsyn', 'Kirill Andreev', 'Andrey Grigoryev-Appolonov', 'Kirill Turichenko', 'Tatyana Dogileva', 'Valentina Mazunina', 'Petr Natarov', 'Andrey Rozhkov']"
1297087,0,[],[],0,['English'],[],88,,"{'Director': 'Eve Jablonkay', 'Producer': 'Eve Jablonkay'}",[]
1264994,0,"['Kapfilms', 'Roméo Drive Productions', 'Sister And Brother Production']",['France'],0,['French'],['Drama'],0,,"{'Director': 'Milo Chiarini', 'Screenplay': 'Milo Chiarini', 'Director of Photography': 'David Lucchini', 'First Assistant Director': 'Stessie Santoru', 'Sound': 'David Domingo', 'Editor': 'Sabrina Nouchi', 'Associate Producer': 'Roméo Cirone', 'Producer': 'Arnaud Kerneguez'}","['Milo Chiarini', 'Eric Delcourt', 'Andrea Dolente', 'Frédéric Lerner', 'Yanisse Mahmoudi', 'Romane Miccoli', 'Sabrina Nouchi', 'Nicolas Morazzani', 'Frederique Draï', 'Doumé Sahki']"
1291183,0,[],[],0,"['Cantonese', 'English']",['Drama'],0,,"{'Director': 'Jane Leung Chi-Tung', 'Writer': 'Jane Leung Chi-Tung'}","['Nicole Lee Wing-hei', 'Julia Mercer', 'Brett Brohman']"
1291183,0,[],[],0,"['Cantonese', 'English']",['Drama'],0,,"{'Director': 'Jane Leung Chi-Tung', 'Writer': 'Jane Leung Chi-Tung'}","['Nicole Lee Wing-hei', 'Julia Mercer', 'Brett Brohman']"
1276633,0,"['Horipro', 'Culture Publishers', 'Culture Entertainment', 'U-NEXT', 'TC Entertainment', 'Tokuma Shoten', 'movic']",['Japan'],0,['Japanese'],"['Drama', 'Mystery']",0,,"{'Director': 'Hiroto Hara', 'Art Direction': 'Hiroyuki Wagatsuma', 'Screenplay': 'Yoshitatsu Yamada', 'Original Story': 'Yuko Yuzuki', 'Assistant Director': 'Gen Osaka', 'Music': 'Yuta Mori'}","['Hana Sugisaki', 'Riku Hagiwara', 'Kokoro Morita', 'Minosuke Bando', 'Taro Suruga', 'Yuya Endo', 'Soko Wada', 'Tomoko Fujita', 'Kosuke Toyohara', 'Ken Yasuda']"
1045273,0,"['Río Azul Films', 'Pelícano Cine', 'Ecstasy Cine', 'Pequén Producciones I']","['Argentina', 'Chile']",0,['Spanish'],['Drama'],86,,"{'Director of Photography': 'Roman Kasseroller', 'Editor': 'Valeria Racioppi', 'Art Direction': 'Ángela Torti', 'Sound': 'Nahuel Palenque', 'Director': 'Francisco Joaquín Paparella', 'Writer': 'Francisco Joaquín Paparella', 'Producer': 'Karin Cuyul', 'Executive Producer': 'Paula Orlando'}","['Andy Gorostiaga', 'Ulices Yanzón', 'Emanu Elish']"
1291349,0,[],['Brazil'],0,[],['Documentary'],0,,"{'Director': 'Coletivo Mulheres no Audiovisual PE', 'Writer': 'Coletivo Mulheres no Audiovisual PE'}",[]
1282553,500,[],['United States of America'],0,[],[],0,Things would never be the same after... My Night at Matt's.,"{'Director': 'Cameron Tait', 'Writer': 'Cameron Tait', 'Cinematography': 'Cameron Tait', 'Editor': 'Cameron Tait'}",['Cameron Tait']
1161776,0,[],['Thailand'],0,['Thai'],[],0,,{},[]
1294618,2543,['katalyst entertainment'],['United Kingdom'],0,['English'],['Drama'],13,who am i if not him?,"{'Director': 'Divyanshi Menaria', 'Producer': 'Aryamik Chandar', 'Director of Photography': 'Vedant Deshpande', 'Editor': 'Maximum Perou'}","['Leo Anand', 'Philip bedwell']"
1258420,0,[],[],0,['English'],['Comedy'],0,,"{'Director': 'Brian Volk-Weiss', 'Writer': 'Rachel Scanlon'}",['Rachel Scanlon']
1252371,0,"['Studio N', 'LOCUS Corporation', 'Sidus Animation']",['South Korea'],0,['Korean'],"['Animation', 'Romance', 'Comedy']",93,There's just one thing we want. For Yumi to be happy.,"{'Director': 'Kim Da-hee', 'Original Story': 'Lee Dong-geon', 'Producer': 'Kwon Mi-kyung'}","['Yoon Ah-young', 'Shin Beom-sik', 'Song Ha-rim', 'Ahn So-yi', 'Sa Moon-young', 'An Young-mi']"
838206,0,"['Merry Christmas', 'M Pictures']",['South Korea'],0,['Korean'],"['Action', 'Thriller']",93,"To escape from this drive, I must start the live show.",{'Director': 'Park Dong-hee'},"['Park Ju-hyun', 'Kim Yeo-jin', 'Kim Do-yoon', 'Jung Woong-in', 'Ha Do-kwon']"
1228597,0,"['Conspiração Filmes', 'Telecine', 'Multishow', 'Globo Filmes']",['Brazil'],0,['Portuguese'],['Comedy'],0,,"{'Writer': ""Rodrigo Sant'anna"", 'Director': 'César Rodrigues', 'Producer': 'Renata Brandão'}","[""Rodrigo Sant'anna"", 'Isabelle Marques', 'Roberta Rodrigues', 'Evelyn Castro', 'Dhu Moraes', 'Andy Gercker', 'Estevam Nabote', 'Gracyanne Barbosa', 'Eliezer Motta', 'Valentina Leão', 'Peter Brandão', 'Faíska Alves', 'Nuria Kifen', 'Roney Villela']"
156162,0,"['Yoram Gross Films', 'Australian Film Finance Corporation', 'New South Wales Film & Television Office']",['Australia'],0,['English'],"['Family', 'Animation']",93,It’s Extraordinary!,"{'Director': 'Yoram Gross', 'Writer': 'John Palmer', 'Music': 'Guy Gross', 'Executive Producer': 'Tim Brooke-Hunt', 'Producer': 'Yoram Gross', 'Songs': 'Guy Gross', 'Lyricist': 'John Palmer', 'Novel': 'Dorothy Wall', 'Editor': 'Lee Smith', 'Animation': 'Christopher Minos'}","['Keith Scott', 'Robyn Moore']"
1293768,0,"['Embankment Films', 'MetFilm Production']",['United Kingdom'],0,[],['Documentary'],107,,{'Director': 'Daniel Gordon'},[]
1279426,0,"['Thelma Film', 'Undervelier']",['Switzerland'],0,['French'],['Documentary'],0,,"{'Director': 'Pierre-Alain Meier', 'Screenplay': 'Pierre-Alain Meier', 'Editor': 'Nicolas Chèvre'}",[]
1177316,0,"['120 Prods', 'Les Films du Cercle']",['France'],0,"['English', 'French']",['Drama'],75,,"{'Director': 'Vincent Cappello', 'Writer': 'Vincent Cappello', 'Producer': 'Sarah Marx', 'Music': 'Matthieu Di Stefano', 'Editor': 'Julien Schickel', 'Sound Editor': 'Remi Durel', 'Sound Effects Editor': 'Aleksandra Stojanovic', 'Sound Re-Recording Mixer': 'Julie Tribout', 'Colorist': 'Yannig Willmann', 'Director of Photography': 'Vincent Cappello'}","['Sandor Funtek', 'Rohid Rahimi', 'Iris Bry', 'Mujib Rahimi', 'Sébastien Lalanne', 'Dominique MacAvoy', 'Zoé Marchal', 'Jean-Claude Bohbote', 'Julie Farenc', 'Olivier Borle']"
1291390,0,[],[],0,[],[],0,,{'Director': 'Matthew Barney'},[]
1291336,0,[],[],0,['Portuguese'],[],70,,"{'Director': 'Renan Rovida', 'Writer': 'Iris Junges'}",['Renan Rovida']
1242653,0,[],[],0,[],"['Horror', 'Thriller']",5,,"{'Director': 'Sean Connolly', 'Writer': 'Sean Connolly', 'Producer': 'Carolina Lobo Nunes', 'Director of Photography': 'Carolina Lobo Nunes'}","['Jade Nicholson Lamb', 'Alexa Connolly']"
1268588,0,[],[],0,[],[],90,Vandaag is het de dag,"{'Director': 'Dorian Liveyns', 'Writer': 'Tijl Dauwe', 'Musician': 'Johan Vanden Eede', 'Music Arranger': 'Xander Tillon', 'Dialogue': 'Tijl Dauwe', 'Choreographer': 'Tim Van der Straeten', 'Set Designer': 'Carla Janssen Höfelt', 'Sound': 'Thomas Van Hoepen', 'Orchestrator': 'Claude De Maertelaere', 'Costume Designer': 'Tinne Laes', 'Lighting Artist': 'Jeroen Opsteyn', 'Makeup Designer': 'Wouter Somers'}","['Marthe De Pillecyn', 'Hanne Verbruggen', 'Julia Boschman', 'Michiel de Meyer', 'Giovanni Kemper', 'Louis Thyssen', 'Peter Thyssen', 'Walter Baele', 'Nurlaila Karim', 'Marie Verhulst', 'Charlotte Campion', 'Engel Talarima', 'Oonagh Jacobs', 'Matthew Michel', 'Bas Van Rijswijk', 'Chris Schep', 'Brent Pannier', 'Maja Van Honsté', 'Kenny Verhelst', 'Antar Latifine', 'Thomas Servranckx', 'Mathias De Decker', 'Britt Roerig', 'Mara Hoezen', 'Rani De Deken']"
1278725,0,[],['Mexico'],0,['Spanish'],['Documentary'],83,,"{'Executive Producer': 'Joris Debeij', 'Writer': 'Santiago Maza', 'Director': 'Santiago Maza', 'Producer': 'Abril López Carrillo', 'Director of Photography': 'Odei Zabalta'}",[]
1278725,0,[],['Mexico'],0,['Spanish'],['Documentary'],83,,"{'Executive Producer': 'Joris Debeij', 'Writer': 'Santiago Maza', 'Director': 'Santiago Maza', 'Producer': 'Abril López Carrillo', 'Director of Photography': 'Odei Zabalta'}",[]
1295135,100,['Escuela de Cine y TV de la Universidad Veritas'],['Costa Rica'],200,['Spanish'],['Documentary'],14,,"{'Director': 'Marilú Rodríguez', 'Writer': 'Marilú Rodríguez', 'Director of Photography': 'Paquito Fuster', 'Producer': 'Isabella López', 'Sound Director': 'Daniela Rivera', 'Assistant Director': 'Mathi Taylor', 'Editor': 'Marilú Rodríguez', 'Colorist': 'Paquito Fuster'}","['Angélica La Draga', 'Furiosa', 'Naí Moore', 'Amaya La Draga', 'Ruby Redd', 'Lana Novoa']"
1297241,0,"['陕西正元国风文化发展有限公司', '梦将军（上海）影业有限公司', '神木义君子影业有限公司', '荡麦影业（上海）有限公司']",['China'],0,['Mandarin'],['Drama'],0,,"{'Director': 'Zhang Dalei', 'Writer': 'Xiao Rui', 'Executive Producer': 'Bi Gan', 'Producer': 'Gao Yitian'}","['Liang Jingdong', 'Zhang Ninghao', 'Lili Huang', '伊戈尔', '阿日本他本', 'Xuekun Li']"
1283181,0,['Big Box Series'],['India'],0,['Gujarati'],"['Comedy', 'Romance']",172,,"{'Director': 'Krishnadev Yagnik', 'Writer': 'Krishnadev Yagnik', 'Producer': 'Krunal Soni', 'Executive Producer': 'Bhavin Dipakkumar Trivedi', 'Director of Photography': 'Pratik Parmar', 'Editor': 'Shivam Bhatt', 'Creative Director': 'Manan Raval', 'Music': 'Krishnadev Yagnik', 'Sound Re-Recording Mixer': 'Devabrot Chaliha', 'Original Music Composer': 'Snooz3', 'Lyricist': 'Bhargav Purohit', 'Casting Director': 'Chinmay Parmar', 'Production Design': 'Chirayu Bodas', 'Art Direction': 'Chaitanya Parab', 'Costume Designer': 'Devang Parmar', 'Makeup & Hair': 'Hetul Tapodhan', 'Line Producer': 'Parrth Rupareliya', 'First Assistant Director': 'Kathan Jignesh Shah', 'Colorist': 'Prashant B Dhotre', 'Sound Designer': 'Subash Sahoo', 'Assistant Director': 'Tanushka Soni'}","['Janki Bodiwala', 'Ravi Gohil', 'Hiten Kumar']"
1223831,0,[],[],0,[],[],0,,{'Director': 'Γκουστάβο Ντουνταμέλ'},[]
1286409,0,['sixpackfilm'],['Austria'],0,"['English', 'German']",['Documentary'],82,,"{'Director': 'Markus Zizenbacher', 'Editor': 'Sebastian Schreiner', 'Director of Photography': 'Sean DeLear', 'Music': 'Sean DeLear', 'Producer': 'Markus Zizenbacher'}","['Sean DeLear', 'Ann Magnuson', 'Scott Ewalt', 'Steve McDonald', 'Jeppe Beck Laursen', 'Susan Tyrrell', 'Michèle Lamy', 'Rick Owens', 'Ali Janka', 'Helen Parkes']"
1208991,0,[],[],0,['Spanish'],['Documentary'],80,"Like most underprivileged kids in his town, Borja doesn't see a future beyond orange fields, fishing and bullfighting.",{'Director': 'Inma de Reyes'},['Borja Miranda']
1292216,0,['Pathé Live'],['France'],0,[],['Music'],0,,{'Director': 'Thierry Teston'},['Véronique Sanson']
1283223,0,[],[],0,[],['Documentary'],33,,"{'Director': 'Claire Read', 'Producer': 'Nora DeLigter', 'Executive Producer': 'Tom Cashin', 'Editor': 'Alex Ostroff', 'Cinematography': 'Emilija Gašić'}",[]
1279120,0,[],[],0,[],"['Crime', 'Drama']",0,,"{'Director': 'Texas Renvoize', 'Producer': 'Texas Renvoize', 'Assistant Camera': 'Oliver Churm', 'Casting Director': 'Ziya R. Haji', 'Writer': 'Texas Renvoize', 'Location Manager': 'Mary Yohanse', 'Sound Recordist': 'Ryu King', 'Second Assistant Camera': 'Eda Sergul', 'Assistant Director': 'Ziya R. Haji', 'Original Music Composer': 'Riley Hewish', 'Sound': 'Ryu King', 'Camera Operator': 'Texas Renvoize'}","['Tal Stewart', 'Kai Drummond', 'Ellis Griffith', 'Felix May', 'Mary Yohanse']"
1278780,0,['REMOW'],['Japan'],0,['Japanese'],[],88,,"{'Producer': 'Shintaro Sato', 'Editor': 'Kazuhito Takita', 'Cinematography': 'Kazuhito Takita', 'Sound': 'Joji Yokozawa', 'Director': 'Keisuke Toyoshima'}","['Masahiro Higashide', 'Joji Yokozawa', 'Hideyuki Kokubu', 'Shiro Yamazaki', 'Kodama Kazutoshi', 'Takeharu Mikami', 'Hiroshi Okubo', 'Yukiko Sumi', 'Mari Hirata', 'Ririka Moriwaki', 'Ono Kanae', 'Hinata Maru']"
1262201,0,['Pathé Live'],['France'],0,[],['Music'],0,,{'Director': 'Julien Bloch'},['Michel Sardou']
1296175,0,[],['Lithuania'],0,['English'],"['Animation', 'Romance', 'Drama', 'Fantasy']",13,,"{'Director': 'Matas Kaikaris', 'Writer': 'Matas Kaikaris', 'Animation': 'Matas Kaikaris', 'Editor': 'Matas Kaikaris', 'Producer': 'Matas Kaikaris', 'Director of Photography': 'Matas Kaikaris', 'Camera Operator': 'Andrius Kaikaris'}","['Matas Kaikaris', 'Amelija Kaikarytė', 'Darya Voronische', 'Timas Kaikaris']"
1287254,0,[],[],0,[],['Documentary'],39,,"{'Director': 'Mimi Wilcox', 'Editor': 'Mimi Wilcox', 'Consulting Editor': 'Nyneve Laura Minnear', 'Director of Photography': 'Victor Tadashi Suarez', 'Producer': 'Max Asaf'}",[]
1297772,0,[],['Ukraine'],0,[],['Documentary'],0,,"{'Director': 'Serhiy Lysenko', 'Camera Operator': 'Volodymyr Palylyk'}",[]
1297769,0,[],['Ukraine'],0,[],['Documentary'],0,,"{'Director': 'Serhiy Lysenko', 'Camera Operator': 'Volodymyr Palylyk'}",[]
1297766,0,[],['Ukraine'],0,[],['Documentary'],0,,"{'Director': 'Serhiy Lysenko', 'Camera Operator': 'Volodymyr Palylyk'}",[]
1297758,0,['idk films'],[],0,[],"['Thriller', 'Drama', 'Comedy']",10,LET THEM IN.,"{'Director': 'Nathan Kingston', 'Writer': 'Jaden Spicer', 'Assistant Director': 'Jaden Spicer', 'Colorist': 'Gabby Kingston', 'Editor': 'Nathan Kingston', 'Sound Designer': 'Jaden Spicer', 'Executive Co-Producer': 'Ben Carpenter', 'Sound Effects': 'Lukas Capatosto', 'Director of Photography': 'Nathan Kingston'}","['Jordan Seaman', 'Jane Freeman', 'Chip Charles', 'Jarrod West', 'Kyle Banner']"
1297748,0,"[""Bibi's World Animation""]",['Macedonia'],0,['Macedonian'],"['Animation', 'Family']",45,,"{'Director': 'Josip Zdravkovski', 'Writer': 'Božidar Božinovski'}","['Slagjana Vujošević', 'Saško Kocev', 'Nikola Ristanovski', 'Saška Dimitrovska', 'Damjan Cvetanovski']"
1297746,0,['Enjambre Producciones'],[],0,[],[],0,,"{'Director': 'Constantino Gellona Delbono', 'Music': 'Constantino Gellona Delbono'}",[]
1297552,0,[],['Brazil'],0,[],['Documentary'],0,,"{'Director': 'Odília Nunes', 'Writer': 'Odília Nunes', 'Producer': 'Devyd Santos'}",[]
1297551,0,[],['Turkey'],0,['Turkish'],"['Drama', 'Science Fiction']",0,,{},"['Sadi Celil Cengiz', 'Gencer Güvercin', 'Doga Yavuz', 'Ayhan Taş']"
1297541,0,[],['Brazil'],0,[],"['Comedy', 'Romance']",0,,"{'Director': 'Pedro melo', 'Writer': 'Pedro melo', 'Producer': 'Adriely Lyra', 'Editor': 'Douglas Henrique', 'Director of Photography': 'Pedro melo', 'Assistant Camera': 'Douglas Henrique', 'Original Music Composer': 'Manoel Malaquias', 'Art Direction': 'Luly Peligrossa'}","['Thalis Italo', 'Mariana Castelo']"
1291176,0,[],[],0,"['Cantonese', 'Mandarin']",['Drama'],0,,"{'Director': 'Wei Ling Lin', 'Writer': 'Wei Ling Lin'}",['Ocean On']
1296715,0,[],[],0,['Mandarin'],"['Drama', 'Family', 'Comedy']",0,,"{'Director': '任钊萱', 'Writer': '任钊萱'}","['Jia Bing', 'Zuo Xiaoqing', 'Hou Tianlai', 'Tang Xu', 'Cao Rui', 'Du Zhiguo', 'Miao Pu', 'Fan Ming']"
